Mass_RT	 C842	 C1030	 C1131	 C1133	 C1171	 C1204	 C1222	 C1229	 C1238	 C1306	 C1317	 C1331	 C1336	 C1366	 C1453	 C1520	 C1538	 C1539	 C1548	 C1556	 C1564	 C1768	 C1782	 C1937	 C2002	 C2158	 C2188	 C2218	 C2226	 C2249	 C2259	 C2275	 C2284	 C2289	 C2296	 C2310	 C2312	 C2318	 C2319	 C572	 C578	 C615	 C624	 C628	 C636	 C668	 C726	 C756	 C772	 C791	 C820	 C841	 C877	 C904	 C947	 M796	 M1044	 M1078	 M1104	 M1116	 M1120	 M1145	 M1147	 M1176	 M1202	 M1223	 M1239	 M1272	 M1294	 M1309	 M1322	 M1344	 M1361	 M1380	 M1518	 M1558	 M1605	 M1680	 M1682	 M1689	 M1787	 M1794	 M1843	 M1860	 M1884	 M1986	 M199	 M2050	 M2058	 M2105	 M2126	 M2178	 M2195	 M2220	 M2253	 M2258	 M37	 M393	 M489	 M516	 M538	 M539	 M637	 M759	 M803	 M881	 M908	 M913	 M962	 M996
581.3684_2.74	7294.857937	6655.756219	4944.890446	6055.389465	5762.904874	7618.80784	8187.092041	7567.624557	9847.375925	9126.351763	8095.107474	8256.908707	8869.935514	7200.895373	9831.819742	4510.267945	8140.038878	5118.430581	6863.913392	6823.814973	4350.765995	8277.420629	7151.805153	5687.323632	3643.232582	4509.603166	6752.255844	8285.797391	3608.423512	12048.44765	6753.037705	7587.50776	4280.943009	6916.201374	6465.600414	5717.054125	7687.665939	4493.312278	6902.675968	7151.679532	6401.752945	5676.358942	4859.449838	6533.434012	7432.587127	10466.43514	8252.08012	7084.912662	7645.359348	7842.5084	6918.191375	7009.983912	7243.349743	7667.794782	11138.37457	6163.703024	9080.685272	7460.329595	8777.611351	8023.719023	7414.150543	5113.036632	5797.162985	5488.79498	5360.592023	8273.392042	12792.68569	6331.355996	7801.800635	9824.947714	6775.317614	5479.504417	6502.175487	5559.102485	7156.081483	5860.973999	6287.69056	9811.138643	8537.347161	6475.494344	6181.479933	5931.672564	5727.624266	4762.117535	7178.039246	5229.196766	5606.879924	6285.126065	7326.30094	9123.977341	6545.362954	7963.695338	6796.815151	4834.40014	4804.162012	5232.822935	6648.485367	4351.619373	5658.901465	7306.654057	7570.690134	6575.4686	7619.186469	5247.887251	5695.78082	8854.275736	6519.153845	3880.682429	3598.42988	5881.892161
268.2401_3.15	15993.42181	10978.86479	10199.81539	5356.310734	8893.898655	5921.659324	9507.830104	13264.25115	7024.043166	10802.69003	6595.166019	8469.567182	6288.947427	8179.070103	7010.36208	16803.93918	15055.51814	8699.229954	29022.89892	10866.85463	13304.47204	13323.14497	24053.97909	15267.88166	13270.922	4846.775428	9534.977749	9184.048008	15206.87894	17496.68674	15784.15781	10962.50588	10696.96819	14621.20183	14825.81866	27587.7545	9992.678876	19537.84923	12682.33214	11498.2025	21115.90535	7278.72447	2546.980311	8501.310499	7614.685153	13636.12113	11479.80852	25301.45304	8736.965524	7772.334459	18484.73755	10481.22548	10824.59495	9525.071407	8205.00412	19563.64335	7509.613139	19407.54832	12864.61754	7961.338376	13283.32161	12086.67102	8142.854027	14849.90136	20503.05907	9647.388669	9188.714724	23186.15496	14516.15508	4223.953129	9075.516896	9153.130462	11619.40554	13005.79384	8751.875086	9079.425502	7907.10072	9503.416262	8927.137176	4984.159796	24337.77352	5936.73095	9838.218036	11264.2651	19143.40729	15812.49647	10961.66909	12863.92203	11921.6705	7405.103315	16374.04743	16191.4772	14814.14211	17500.27481	17363.94582	8409.608038	5735.993856	12824.78807	13601.34169	15302.45519	8386.723448	16183.92161	9691.323125	13557.81232	15805.33151	7799.936387	8582.518321	2203.393907	12501.47539	8828.528615
60.022_0.8	152765.7852	155949.4795	149884.5371	156276.9513	146579.6922	159077.641	143221.1457	142094.1051	150525.5941	146650.189	149905.439	153037.7958	145505.2646	153817.3092	148024.8111	144615.274	139082.6803	152764.6556	175436.8087	155973.4233	155731.0322	145669.2561	158940.4017	163195.2086	139078.7031	163691.4093	146936.7841	147910.8279	162827.74	141690.2394	156884.1476	145092.2709	158374.2566	151609.0911	147965.8806	159868.7203	142929.3413	155421.6265	143488.405	150993.7582	168794.2506	152778.8744	163388.0687	144340.6573	148908.4327	159523.6352	155372.6974	149469.9325	162665.0103	161084.285	168226.014	151535.4937	142408.358	150203.6319	151525.4918	147682.1882	153294.6574	165078.5177	152077.1201	158630.0972	140149.3952	157666.7134	144935.3262	148118.9122	159298.0566	145948.4482	147256.352	158837.2721	154225.48	159600.4299	146474.4599	148198.5477	163518.4865	152875.9849	154384.472	159860.7159	150565.6271	155537.2177	158723.2639	160726.2071	155307.2707	149949.1775	155240.4171	150644.7954	161298.4751	151256.8403	147308.1966	153043.0867	154861.2716	147444.5689	146152.719	159972.8799	154854.6686	155783.9643	155350.7064	150559.5719	150858.262	163831.8104	153343.4763	151965.0055	146715.6584	153336.3173	153375.6472	145508.6141	148423.1287	150227.8828	155912.5711	163321.339	144822.2937	149739.1785
282.2565_3.58	3018468.129	2275454.897	2346985.583	1535337.025	1777390.395	1488517.65	2179775.863	2586101.484	1475661.644	2539585.612	1484213.553	2293379.536	1506162.382	1959145.233	1884740.918	3158146.039	2481013.764	2159191.146	4227357.753	2048253.567	2528704.718	2527376.436	3929339.072	3107224.519	2805607.58	1008768.246	2139805.781	1841916.017	3597251.818	3546596.008	2987137.898	2437931.937	1625417.779	2616821.545	2958423.555	4649402.073	2610944.691	3936518.686	1939720.826	2024765.333	3511741.459	2108901.124	348377.7444	2037129.897	1557316.232	2347016.049	2304650.838	3895332.379	2113245.212	1349147.281	3136596.966	2211823.322	2465933.3	1742885.727	1465218.554	3175990.868	1286281.504	3752334.983	2544032.31	1699529.094	2547888.19	3034258.602	1871132.715	3292888.112	3147756.467	1814552.474	2461570.022	4317585.416	2865324.027	875214.6191	2132188.732	1444186.35	2478909.5	2473596.994	1610771.731	2292985.006	1834803.902	2018280.281	2459136.651	999332.9638	4454779.122	815812.0905	2121404.853	2410737.146	3526405.843	3064053.909	2523151.064	3013374.578	2522191.278	1798482.674	3310198.197	3312970.658	2972533.44	3021004.434	3387941.22	1950939.673	757711.5814	3138720.858	2504648.333	2392281.664	1236295.892	3534629.124	1823159.761	2423230.508	3151543.791	1985105.984	2085717.634	311468.6335	2543297.969	1957153.675
555.3534_2.56	39145.77473	39492.24531	30016.68136	33923.37194	38406.20656	44294.64593	67005.89239	45735.1616	48346.07265	43540.40032	48338.18156	49707.45871	37507.10837	47771.96652	48642.48159	31512.03183	42514.91041	37139.13246	37664.47788	39956.61491	28334.79991	52375.76298	51420.72261	35730.05684	17093.50903	27240.43901	50003.89269	45247.82919	23350.5252	50848.22708	41119.24704	74519.24126	30034.18707	36322.46105	34810.81986	31849.12268	32691.79088	22805.3642	37697.78617	41810.6041	46838.23823	32487.92748	30442.63557	35057.77558	44124.73975	68995.47357	43664.13784	39452.98044	37176.17671	46725.9232	47622.01144	37947.95429	44778.67803	39098.8254	53764.44478	30572.25064	51100.93253	37348.51184	45334.97514	54665.81055	38095.64776	32022.34586	34717.40948	34282.7987	39217.76986	43804.83779	60050.61471	36127.62784	44191.31442	45673.0948	50083.89891	36302.89025	44252.29757	36361.85089	40632.28787	33727.54788	45078.42489	51893.59086	34424.03432	34567.72939	33961.42319	45956.86951	34241.76754	33954.29994	41587.9125	34071.31877	33439.03611	42564.15544	48042.06173	52391.87285	46173.37299	39108.84305	44163.63179	32596.21092	34610.74176	31486.43131	33717.49276	27556.27464	30225.48048	42333.74537	45064.11763	38567.73433	48406.82999	33033.98766	31074.57567	46143.05652	32044.69605	28476.68534	21868.30942	30533.13689
330.2557_3.11	11096.52939	7399.943876	13774.12076	6732.597529	7880.917931	5881.867865	15428.97937	11804.44898	9268.123411	14724.3801	8197.201326	15172.53159	7080.348928	7795.663364	5680.323526	12249.18689	13070.55769	8769.838809	14121.89233	12019.16277	12353.44663	12328.11368	17092.77257	14668.75412	8314.547165	4931.031494	11201.85411	8403.428678	11782.45562	16316.5746	15274.07265	10984.84351	8628.003734	9595.367946	14163.38304	22398.02215	9950.93108	13688.27758	7380.895517	13469.77236	24993.33499	9517.554283	4125.498425	12407.68438	8288.473573	13341.1819	9998.111887	24416.42268	7684.363801	8797.171023	17559.47567	7698.7676	10939.89654	9158.30638	6889.648702	15115.47415	6427.77159	18701.25508	15856.83143	10598.63628	10729.17398	12484.32613	11880.67259	16956.2779	16499.76965	9220.486475	14845.27595	22158.45324	13906.35153	5249.901529	7984.336807	9844.248962	10586.89085	15457.19295	9951.127819	6548.905616	9441.429805	9070.664196	8452.454996	10386.28944	22810.55802	5229.961646	9955.729415	11887.401	15960.3411	15897.53996	9904.571201	12077.46128	10249.54758	7246.447971	14432.54009	10664.51848	11528.52791	16585.04361	17036.71355	9865.223851	3530.605519	17891.04241	11871.78425	12481.88572	8028.33138	16306.4442	13203.62092	14702.4886	10276.26499	9566.224793	9795.36647	3572.611642	8557.446378	7870.262788
270.2559_3.83	20117.3755	21253.44458	17195.80526	13916.34942	14542.9691	12175.73596	17066.84752	21072.65511	14518.74899	16900.68033	15033.10547	16226.42731	12947.05922	16756.59443	15203.2483	22225.12781	20785.51829	16448.42345	24177.95374	19338.2729	20122.54162	20267.78232	28579.16181	18928.48606	21237.57729	13254.09232	19155.41622	15756.54497	14879.8714	23907.42718	20710.96001	18191.95679	15700.35764	19399.34288	19602.9144	29729.59846	14290.29954	24340.222	16123.67045	18243.20216	25880.08827	15308.06213	8884.616909	15800.89355	15013.68738	25640.68398	23011.72806	29484.7403	14937.53186	16919.46841	25290.0025	15100.20582	20174.31669	17602.80689	13450.72109	27215.21559	16621.11758	21957.69657	19826.77925	18838.67024	17729.8177	24516.80633	15181.92628	21900.33698	22834.19906	20406.49127	17230.72692	27612.35774	19513.30257	10089.24523	19100.71293	17401.27745	19344.80255	18993.63236	21429.19974	16144.60186	14672.59279	14407.77901	15717.2113	14004.42604	30957.15555	14764.51324	16128.60875	15719.64626	23627.84777	20787.00513	16910.235	21403.57155	17797.47128	15001.8954	19816.94918	21638.49027	18294.1024	21881.4576	20449.32271	15995.04979	12287.00656	21859.90249	21284.48722	18504.50538	15786.02633	23623.44006	17700.35822	19298.64572	24648.74363	14796.66861	17095.28049	8303.521642	18441.13383	15582.46953
926.6679_11.59	9758.807286	9759.774577	7051.458947	12046.81691	9952.065098	8179.14264	9558.559562	16186.95886	14896.23468	10754.7821	11831.92817	10093.27078	9732.605215	12401.5301	8932.511872	8401.926881	9704.151431	9128.575999	9098.275047	9947.133738	11423.63832	10054.40018	11941.30429	8485.216912	7676.799014	8086.55507	11428.52268	10893.69137	7182.284399	10650.0128	11083.11087	9036.251951	10179.28978	9932.386978	11583.61035	14973.48104	11151.07317	10481.99895	9327.587115	11632.83951	11728.86061	10584.91727	10029.93653	15091.76093	10626.51846	8940.789284	8164.488145	11581.75278	8924.393147	13032.76401	12109.00542	8317.664894	9640.803672	9638.525924	14457.04036	11437.49075	9144.7283	9299.245902	11457.73845	12521.20602	9796.036203	7084.551999	9701.492356	9627.541448	10397.56972	8149.385897	14935.15191	8866.46753	10410.46969	12070.03049	10930.94415	10843.72048	13084.25824	12933.1686	9578.589534	9645.619606	8913.753812	9542.045462	10649.77462	13101.17967	11277.83837	10143.79228	9124.84653	10278.11132	12486.48887	9259.151964	10401.66381	12542.24637	11008.34516	9863.908322	9758.265034	11212.30234	10928.36043	9350.025269	7809.472998	9579.070129	7170.726015	10405.38697	8446.276243	7798.538978	10069.61461	9410.451501	9509.205141	10418.4389	9637.951668	7996.737136	8793.631396	9043.464438	6519.100597	9171.519277
280.2408_2.99	1149141.224	841187.291	855835.3962	515191.2857	912110.1529	759487.4616	1219131.672	1256256.911	485225.5205	779132.8665	540979.995	874662.6813	443245.1876	720435.0841	612510.8121	1657642.44	973668.4167	990083.5822	1237145.547	1011169.422	1054552.93	1130721.511	1581314.042	1067655.481	920092.257	670774.3049	899427.7518	721934.7576	1894451.804	1471924.839	1143813.056	1133056.748	689214.7502	849210.8314	1291935.594	2150618.827	824317.8874	1331947.929	611046.1964	929892.9737	1187563.764	1448655.773	196425.8671	692161.656	771433.7564	874265.2283	902553.9707	1586713.22	783209.2737	556624.7166	1780245.614	764642.8418	1135369.637	577287.0906	641088.0162	1373152.487	487303.8264	1415699.501	1161636.254	771648.9881	847146.5145	1094200.013	719836.5385	1475360.951	1819667.953	609852.5845	886519.4671	1730017.225	1076241.488	313195.7893	1006222.962	904870.2884	1415381.919	1131474.214	1017269.908	866340.4757	872637.6508	778156.1435	628374.6529	412504.7301	1705646.233	465811.9004	823640.0931	1183917.093	1419760.553	1514953.284	932500.5283	1152619.78	805959.802	668561.6851	1808726.528	1085088.892	1297710.337	1382377.523	1586901.521	745432.0146	311729.2829	1883555.192	1023577.459	1028972.579	504926.557	1542868.877	814225.0179	821841.8401	735296.0479	795190.1723	1043932.707	258979.4641	1038979.804	794146.646
354.2227_3.4	14640.68939	10550.75852	11064.95292	8912.259322	9581.68544	7970.447265	12794.11411	13075.86761	8778.526631	10887.52699	8671.056109	10679.86511	7300.646639	10468.96637	8799.22284	15998.52299	11258.74789	10767.11622	15066.80753	10169.35883	11327.76092	12375.40147	18535.10196	12214.80537	10714.80808	7346.873827	10891.27768	9287.048849	15452.65695	13280.04026	12792.91967	13653.90735	9407.265374	12724.33713	12951.29462	21251.00553	8927.703683	14967.02379	9785.50685	10250.14458	15398.08489	9147.346786	4483.888682	9854.713539	8783.519566	11692.88237	11409.17966	17943.17428	9633.776027	10191.78479	14750.26795	9553.728028	10975.55667	10286.79372	8484.322463	13396.6702	9852.57597	15201.98648	11986.61454	12103.90929	10542.36457	13674.94236	9576.216386	13849.36726	15424.85443	8788.548643	10793.24637	18556.72272	13407.63136	7005.373982	10864.09605	8633.082927	11856.81533	11630.64971	11058.91741	10592.28987	10225.83699	10122.53681	9786.965595	7815.285802	18842.57158	7569.860016	11092.52956	11118.6695	13109.33514	14888.17069	10960.37558	14888.70538	10984.87066	8788.318472	15146.18264	13166.49916	13557.19325	14895.12998	15017.19342	9403.96229	6682.087077	13444.26354	11012.40822	12403.03235	8169.220705	15717.69704	9542.386916	11668.61247	11773.55936	8740.839214	10270.98733	4466.524133	11299.60638	10304.40363
256.2408_3.4	1725443.426	1152461.429	1188607.387	884167.9218	977869.697	799023.4205	1466524.829	1519042.331	908633.9269	1153493.631	943522.3995	1153715.597	707997.9284	1162431.358	899591.3118	1886621.365	1240536.108	1137015.81	1736609.387	1126148.934	1275302.871	1388970.506	2151160.643	1396828.076	1182343.491	698840.0584	1149763.036	945285.0668	1755182.265	1578223.987	1470808.682	1533412.516	968008.4715	1405174.367	1440974.526	2469878.036	926098.5997	1725317.976	1049965.962	1098755.549	1822027.842	928610.5501	379683.777	1078555.663	898580.7567	1287901.245	1265804.991	2079439.011	1002106.558	1073236.114	1681847.518	1003699.785	1174425.279	1136570.206	850825.1404	1510600.858	982458.1631	1834748.529	1362082.417	1377246.473	1153696.976	1505490.2	945375.4231	1578508.436	1791475.278	943876.6232	1169011.249	2177987.249	1522268.882	604149.4388	1186139.234	892951.652	1347460.766	1277025.974	1213999.035	1132216.001	1113386.129	1048821.331	956627.8544	785259.178	2238509.743	744116.9386	1211613.982	1208254.582	1462491.88	1592995.366	1179250.991	1723210.859	1209178.481	942642.9735	1727588.798	1458906.888	1546406.273	1664729.698	1747346.274	988414.981	619669.3905	1460521.831	1316913.3	1351012.179	802488.2156	1819023.912	1067388.796	1262877.637	1368338.051	919794.4728	1183473.971	380326.2034	1180168.451	1063150.725
226.1932_1.89	19939.89145	8464.65957	15050.77851	5905.074987	7546.351539	3959.78191	8541.140568	17220.88257	9000.169231	22679.77468	7586.253128	9029.773013	5402.062755	10279.99704	5068.169576	21194.16443	18054.88089	7305.879517	17142.8587	16140.18896	14928.67147	12898.21566	20958.83495	18900.41447	11853.48044	5041.711784	12782.5654	8433.474121	18324.31468	22406.57237	14660.29649	12492.15141	11420.695	14735.6777	17972.22087	39141.98845	13023.81376	20718.38286	23232.50489	13901.93141	23911.09217	6855.13702	1862.218748	9933.213839	6153.358959	11430.30281	9422.929883	32661.93523	10054.36881	9500.779347	20321.48835	10405.51707	12740.3547	11096.68087	8000.667134	14191.4865	8309.386748	27078.67965	15790.73384	9684.480881	14290.74054	12906.67462	10782.65631	9629.513964	20891.96914	9502.058851	9697.402817	22499.86652	14306.00815	6561.07134	9001.839499	10922.37202	12685.4074	12843.29288	8223.13438	9334.062967	9015.491656	10242.7287	8979.578078	5818.918395	29530.9139	4235.627033	8869.965325	20352.95106	13536.71944	22272.27819	13905.39299	12645.94646	12021.32151	6481.84873	19505.48287	26946.31329	17590.83208	13273.27174	15900.27039	10120.98356	4033.634805	10272.97369	12902.19467	16781.34844	8525.903818	21148.74834	7563.040675	18626.8497	13047.86956	10260.18135	11442.73776	2260.398056	13543.97592	7054.033522
278.2245_2.47	48854.34755	29226.80425	30521.03126	20124.80228	29680.8705	22280.59877	49252.30122	67163.9739	31369.33819	32656.9838	27844.02441	57873.36378	26975.59535	33289.77901	30287.23717	73734.53257	39703.41122	31809.18779	44885.34861	52392.66841	43611.54233	42313.54615	59778.43761	44250.44843	31475.17731	23996.81514	35870.28533	27693.62027	54955.56636	50925.59648	42273.22242	38253.02954	24681.22245	36254.22171	45033.22595	73166.94346	31812.63164	57205.63383	51467.95147	47431.46683	54293.16976	24940.1977	8899.955255	29033.33446	34124.77121	44589.50195	40079.96311	70100.07931	33208.2282	43464.12117	66041.48688	32843.66358	33157.68615	28345.33779	24908.16545	44529.56014	25715.94262	73751.46784	63670.40419	32243.25008	35067.64065	43424.80958	33901.65499	43620.40893	60310.95491	32898.3036	59928.53421	77706.77671	44281.4438	17930.0994	28621.13978	28536.69132	34635.88424	38110.14473	45654.73603	26546.71509	31167.1093	37910.80458	33276.16146	25446.27452	76198.14294	28816.10392	34489.25522	33825.70515	41695.05802	51580.00402	41272.67653	38829.82121	24503.28412	32726.12762	59765.65983	41342.16982	42571.56591	59100.15238	38720.21447	27199.40335	23404.63484	43389.18674	46980.54955	42773.05559	24327.2824	64033.86785	33753.23961	35440.16239	35055.04514	35578.81596	33893.94253	9566.275327	32165.2722	28276.64453
446.2622_3.57	13605.89887	10430.90009	10922.98065	7912.319681	8788.589754	7424.844406	9845.170357	11572.64344	7424.722824	11883.25439	7658.009915	10949.75404	7618.675456	9098.046677	8836.927122	14820.42337	11171.03551	10594.70466	20952.60185	9529.023083	11750.34635	11430.69673	18895.15243	15067.01537	13182.08469	5832.675524	10385.49786	9069.039078	16821.96442	16688.09288	13818.83655	11350.93301	8049.322731	12413.79636	13319.89951	22821.25498	12743.77028	19095.26203	9827.798568	9409.420589	16256.40156	10162.70206	3290.74437	9944.938473	7879.722588	11076.82166	10926.62963	18828.34108	9924.166409	7112.623705	13908.93102	10538.44107	11654.61736	8080.296568	7410.001333	15176.48097	6832.461148	17143.03521	11658.29087	8369.664756	12082.09822	14432.84058	8844.807261	15545.74383	14364.38212	8825.110074	11263.30133	21109.28405	13346.24306	5502.307825	9664.110873	7404.874277	11371.80776	11563.16831	7909.700109	10643.2249	9083.205742	9982.41171	11605.78661	5726.033642	21984.51429	5108.330391	10065.6429	11235.40845	16277.75213	14720.7533	11936.3663	14178.36073	12071.04554	8978.484483	15007.39204	15214.06657	14035.48659	13614.86729	16305.89399	9578.85485	5027.067637	15210.66058	11242.02085	11279.14424	6727.521235	16220.95332	8953.147872	11188.279	14663.44688	8973.130776	9563.979616	3061.118387	11557.67367	9406.223509
354.219_1.67	4766.921448	4441.687271	2994.767168	3730.97552	1647.006337	3005.531826	5601.960098	4207.599945	5637.83972	2865.918898	2458.480189	4752.968122	2786.973453	7916.171929	9444.700435	3412.986456	4507.006676	3927.663026	3240.251981	2951.29108	4366.952437	6748.043104	4050.919593	4819.375247	7486.227111	2943.31093	6434.881932	6147.297656	5490.692728	8272.074204	3390.516935	2421.724851	4075.739465	5345.283572	6076.104012	5374.897631	5288.289987	2650.62314	11673.54811	2397.875399	669.999564	1442.900306	3226.168095	4170.400964	2946.06886	5850.963236	1599.005346	4430.852928	3742.022627	3158.29329	5372.916357	4365.101428	5417.037398	3823.297123	2696.728984	4214.730524	7792.871052	3383.695667	2843.469127	2478.738954	2237.325309	3032.034709	3659.479185	2439.100646	4620.161438	5795.701652	5269.799879	3154.033242	3743.83545	2760.206745	6800.008072	5283.55697	4487.524338	3692.285944	2336.643226	3078.828749	2022.519485	3524.471666	5196.579743	4339.352544	6129.957232	5907.174372	4495.562486	6323.978804	3719.598514	5125.445123	882.3715405	4486.853414	5492.311454	5675.723378	4749.966643	4703.982826	10111.81348	4817.976496	3351.456274	2037.559252	3758.975658	2892.034088	2516.95977	2509.230735	3243.054514	3341.921832	3178.254514	3613.967011	4098.992374	5633.513101	2577.378148	2556.621606	659.4038278	3103.196457
