Mass_RT	 C1030	 C1131	 C1133	 C1171	 C1204	 C1222	 C1229	 C1238	 C1306	 C1317	 C1331	 C1336	 C1366	 C1453	 C1520	 C1538	 C1539	 C1548	 C1556	 C1564	 C1768	 C1782	 C1937	 C2002	 C2158	 C2188	 C2218	 C2226	 C2249	 C2259	 C2275	 C2284	 C2289	 C2296	 C2310	 C2312	 C2318	 C2319	 C572	 C578	 C615	 C624	 C628	 C636	 C668	 C726	 C756	 C772	 C791	 C820	 C841	 C842	 C877	 C904	 C947	 M1044	 M1078	 M1104	 M1116	 M1120	 M1145	 M1147	 M1176	 M1202	 M1223	 M1239	 M1272	 M1294	 M1309	 M1322	 M1344	 M1361	 M1380	 M1518	 M1558	 M1605	 M1680	 M1682	 M1689	 M1787	 M1794	 M1843	 M1860	 M1884	 M1986	 M199	 M2050	 M2058	 M2105	 M2126	 M2178	 M2195	 M2220	 M2253	 M2258	 M37	 M393	 M489	 M516	 M538	 M539	 M637	 M759	 M796	 M803	 M881	 M908	 M913	 M962	 M996
729.5298_6.48	5824.287213	3191.45865	2793.802573	6118.022823	4326.825331	9350.643331	8324.096548	7315.597476	4495.274517	10883.07435	8034.925347	6095.622574	5955.83342	5486.963361	4691.717211	6631.491764	6173.49373	2743.594216	13936.19689	5654.886526	4590.719635	7593.078906	3528.610773	2347.841257	7039.711923	8524.311234	5865.8547	3045.535918	6795.479807	6345.950292	5048.391202	8662.028959	8660.401201	3850.879697	3594.785661	5221.492772	4734.217098	6930.889338	5929.388897	4556.899892	5142.478942	3331.781142	8396.174306	6874.697034	4168.249538	7865.967692	6039.023314	5274.190779	11147.77335	7754.149004	3723.08742	9670.364177	2949.998767	10527.70536	11333.37657	4523.896659	4109.006468	6526.46269	6256.339327	4801.898814	2524.834096	3335.612061	3874.577068	9591.265689	6394.659022	4603.839876	4566.398055	6997.411319	6474.95016	4426.09852	12318.88014	7150.647373	5676.27227	11897.60146	3814.691119	8097.293687	7583.248741	1713.333705	9136.989773	4104.453301	5607.612307	3750.912876	4171.588946	4607.713525	6988.151648	6351.587162	8764.150909	5121.456261	3579.365297	5903.345376	4475.684274	6559.433577	2202.499527	2587.529878	5641.819482	4849.394701	2078.008511	5572.32315	4173.26616	5761.874668	7367.425185	7344.319596	8001.750137	4176.591809	4672.658402	5286.448139	5725.028169	5927.277444	2025.410605	3806.572332
730.5977_8.96	30977.74668	19015.60554	28805.51223	28989.5525	17696.88765	21834.20545	40828.16505	22920.9028	26324.10479	38550.92099	31675.58903	27089.84036	22028.6578	28488.45297	19592.4814	22638.54085	26764.93044	55669.17205	30051.38809	40861.8571	24543.9965	43798.23451	36098.94255	21048.77	17810.45219	41439.94555	27346.33575	16865.18291	31413.19766	29836.84173	32906.06084	29552.57714	32153.32195	24285.0192	46892.05898	28116.91038	25231.03033	38323.77351	19354.71993	61255.6385	21330.07573	39524.68965	59445.23428	24022.67052	28356.86849	22077.99193	30201.2678	26367.18681	35051.85751	29442.76209	20923.75003	29616.21076	27624.78077	33859.69421	29122.65774	24576.34979	25973.7748	29248.68828	22673.5951	35536.09912	15186.04024	19314.53346	29575.5986	31749.99646	25026.85356	38093.29641	28050.46888	27718.70446	37869.3724	24761.19779	32250.95227	31282.33341	39960.74368	39607.06423	21511.86112	39991.80302	41618.7974	25895.23899	42168.4382	42614.58168	25662.07109	37061.68763	33702.62592	34784.7024	29478.39178	22601.52337	56166.85754	62233.78973	27110.38813	24611.28166	26132.63474	21794.00142	47614.52136	43289.95434	24530.55736	15224.98125	33520.11672	16140.8221	17372.14666	30882.54042	20825.38443	30838.84146	26500.21214	46956.13414	24540.91873	18726.01269	16621.34352	26398.70453	12034.06447	26207.47452
731.5452_7.53	15083.60183	10424.03113	9649.28718	17225.00733	8513.094931	33502.47552	25439.67747	32666.73054	28960.98662	44093.89819	20329.66743	15624.17392	16672.32135	21370.24814	14689.53602	23578.62059	16681.79565	21120.60084	28919.37932	24920.45703	13240.32952	41790.58758	19206.22272	9769.94277	13398.40492	24050.74236	18352.09465	11335.2404	30628.63677	25444.88221	11271.5952	26440.05667	37647.60254	15725.49045	16937.06621	16236.93717	16951.34109	34667.95642	21773.01922	30278.71898	7413.233141	17117.78955	25595.92308	20375.05192	9262.045392	26271.4732	18150.47155	20604.29469	58616.77202	18044.89491	12636.50662	29897.87945	8471.861571	46482.91856	36371.40792	25534.56427	20530.82822	35369.7544	16677.50969	23501.44719	5241.361077	9108.20097	12901.17177	23510.87135	23252.79084	15607.84448	27459.54855	26597.81884	36989.55865	11053.3989	24776.22324	18363.90526	21392.56036	19604.95439	10327.39556	18093.40306	48806.04376	6162.279529	39153.44221	13620.7934	12685.41165	18210.30567	16709.98702	11027.5455	18910.45755	18154.4067	41350.87213	29402.9474	14642.01779	14725.82009	18042.19954	25769.97183	13451.36168	17767.76423	15953.26348	26064.89961	7095.947607	20501.56642	15215.63033	21770.4733	23522.45502	50882.1238	26844.07428	17339.49478	17283.83018	16455.44347	14778.27999	16862.05085	7189.979915	12463.50078
733.5613_9.14	21830.03308	15090.23466	17122.0469	21572.20329	18375.70532	27061.63483	22673.41428	25476.11	19493.27091	29310.81231	24348.79889	22251.45839	18105.79018	17025.35696	15462.22882	15100.71635	22600.99947	27667.37594	23341.86433	25161.85467	17101.97272	31220.65791	21242.77876	12616.64199	15572.12094	26460.96688	19429.79996	11366.78162	27433.10328	21636.39948	21802.06937	28072.4071	23993.949	16853.48332	24553.41469	23458.8253	17843.41515	32507.63565	17942.10857	31152.59434	13762.49496	23236.58926	30410.60663	17141.53825	17656.86519	22585.03614	27475.45584	22586.19811	36383.24695	20227.34263	16514.07212	21279.23486	15183.40009	28400.71202	26711.97257	19613.2924	22417.27052	26085.38422	20778.94746	24611.08457	12039.59496	12172.19165	20536.47657	23548.06144	21115.67283	27543.84798	16557.47005	24135.01694	30776.68898	17357.25121	24134.48092	18255.8752	26034.74378	33349.5487	15716.15765	24515.49043	35626.59094	15365.37987	30735.06394	22496.30904	17776.92375	20590.5433	16687.96554	17511.91856	18170.32481	19514.10561	34790.15746	32718.58899	18222.78542	15800.85594	22920.6403	19026.20531	21584.89554	22440.86922	15404.21897	15578.34877	22785.49177	14263.84451	17563.19641	21508.82586	17898.1472	32839.19038	18890.34243	25975.6284	18653.82802	18693.31887	12986.78066	15608.0025	9563.203265	16086.35409
741.5663_8.92	12022.62819	10188.45032	15974.07268	13858.40002	9552.166654	6440.038428	13687.59606	17553.0603	14138.05321	17422.10231	18205.72655	11231.30661	13189.19058	8507.235413	8517.740247	11970.53582	18206.07135	11826.65071	23151.38994	11952.05139	9984.531005	11507.0648	10123.41741	7254.37294	20085.67596	21575.31761	14355.2782	5724.422945	18999.47146	11166.87608	9047.949533	19062.28171	17317.94613	11831.70715	16421.91822	17079.15584	11666.09394	7431.941419	13701.01458	13834.72669	12519.54607	11582.91294	21068.91001	9043.663875	14028.79802	20038.24315	14446.80767	13790.80186	18508.93908	18203.53018	11053.00009	10622.14354	15888.10668	18963.19991	15178.35338	13764.34108	13774.00063	14344.47843	14410.35722	19407.82894	6340.544113	12794.70741	15270.97742	14947.88427	12865.50438	25147.00362	9936.586062	16410.23829	24609.40136	7345.108436	21411.53612	16527.99688	18968.20947	24858.9466	13930.10909	13801.64852	12343.43796	12329.58897	20430.28499	15383.04469	14105.1309	12608.11881	8047.154293	13215.94848	11420.30913	10629.84309	17628.21118	15426.30464	9832.630782	10223.05457	16387.34018	13362.55539	15071.85481	8611.219106	9930.660273	12971.33114	12883.43598	9688.896812	10825.25734	12936.73759	10520.70827	15986.97871	11665.87852	23079.28845	11037.78722	11982.27317	8015.271512	10198.63775	5257.674609	16378.49641
743.5464_7.15	6131.34595	3695.727707	3188.089736	5270.55995	4277.854279	4575.953419	6713.305261	6711.605134	3944.121386	8947.402734	6826.936218	7392.365148	5537.272183	6211.56456	4847.170328	6941.562622	5960.188896	3423.154977	8538.576762	6780.842619	4841.73485	8734.350106	3909.740037	2707.246816	5727.212416	8951.509431	5663.604975	2213.332851	7132.049862	5147.982711	3371.332351	8420.879167	7579.142277	4529.552453	6466.27302	6689.118526	4812.656371	6426.658496	4309.997287	6687.580761	4205.446543	5366.647515	8413.210128	4096.423295	4647.081268	8902.599981	6864.643056	5884.666816	9252.014386	8582.382312	3417.16899	4914.623091	4689.797822	6836.965756	9186.856198	4963.733887	3853.733929	5077.659728	6480.222154	6443.012365	3287.777278	3078.353348	5853.287978	8473.789955	7627.237082	7291.688563	3552.62678	4565.043462	6082.653851	5330.381868	9366.939735	6281.305633	7175.396201	10578.86081	3821.702993	6093.507895	6972.171909	3876.286923	9499.174595	5137.262951	5975.153377	3943.121651	4201.530428	6908.516437	4618.097224	5213.090471	7999.239756	9045.615501	4301.442646	6065.863135	6254.396179	5493.369746	3421.304908	3788.84612	4606.214406	4844.881121	4042.854387	4740.923999	4930.135919	6876.456315	5589.76147	7696.859831	6131.799459	7186.068696	5150.783411	4554.325316	3996.479226	5833.0941	2380.364886	4960.540839
743.5811_9.28	14591.15076	9209.02709	8771.294497	8899.0005	8119.920748	7153.845177	10287.21258	12017.65779	10639.89552	11300.59966	18565.44479	11641.89613	9772.951587	9866.63275	6235.707373	9164.11495	12173.62823	7055.973364	12050.71977	10401.96171	13845.43427	9997.045098	7173.47993	8972.424795	18184.83666	12493.78271	9525.486161	4638.462881	11575.16892	11287.70377	7216.371826	10692.31567	11336.40321	12478.76445	8268.381331	14211.82095	6825.045569	6515.928679	8858.107289	8964.694438	13437.67446	10535.59753	11362.20894	8525.838183	11154.4703	14846.4456	18850.67933	11537.16875	18980.56065	10851.08492	11958.85938	7509.209001	13336.55592	13270.56701	11789.30786	12531.29107	14111.45414	12988.63108	10364.54331	16705.30331	4600.438886	6489.252496	6491.359178	10033.70537	11987.64524	24723.03432	5706.242454	15021.37744	18708.88043	9018.836829	12584.77881	9101.667288	18084.30379	25854.67544	13970.20101	12760.53305	9062.651354	16738.70517	14919.57442	16399.09756	11560.74007	7311.087236	7947.950328	9931.235946	7007.989202	6618.161997	11227.22422	9869.116228	10403.0005	6951.563916	12563.87751	9530.641876	7332.335106	5857.186644	6556.721353	10650.8059	8595.352528	5797.752214	8828.812014	11449.66579	13783.88633	14231.11663	5780.335708	13414.41408	8795.992319	6642.968205	5362.338215	6547.156531	8655.741663	12738.26226
745.5601_8.38	4339.535517	2966.094668	2792.749849	3447.076153	2433.068175	3560.164364	4456.921784	5589.784672	5258.552788	7396.227442	4660.937735	7048.567535	4051.550181	6156.626032	2888.173369	6564.407985	3596.22827	4077.91377	6066.172755	5859.419295	3286.404662	6464.114594	3921.81602	2637.980297	2886.018949	5904.435799	4971.691574	1935.408521	6833.747791	5125.147268	2704.047377	5736.346472	7572.141197	3479.668362	4485.101904	5479.527709	4033.427754	9053.087062	4351.906813	5779.808709	2163.856047	4086.024222	5395.520696	3679.247961	3716.143786	6265.352922	4966.494081	4581.712983	7412.671297	3982.022889	2724.375587	4413.278905	3444.471299	7209.687195	6806.095037	5971.202282	4096.260808	4849.26615	4430.335707	4963.170452	2602.691484	2515.515018	3864.061907	5241.924505	7691.030319	5090.870482	4502.370617	4112.276593	6043.211605	3102.811726	5673.181989	3534.061756	5024.663987	5031.176853	2833.723619	4775.439435	8642.166977	3013.053874	7542.070807	3597.810845	3408.782441	3463.225122	2750.280742	4370.561519	3665.617338	3684.337828	5697.272941	7560.105101	3433.118287	3356.828509	5008.49535	4472.672609	3313.280827	3375.891025	3188.576359	5022.829557	2276.715162	4697.731617	3690.666878	6159.694321	4810.248095	9580.552046	5892.039528	4835.150401	4710.072347	4068.182464	3213.564019	3134.078889	2256.283447	3601.228076
745.5953_11.08	12996.08848	9188.061094	11585.91995	9883.324443	10460.62792	6760.896021	10240.15488	15011.09378	13144.45189	13238.86178	13983.40467	13201.31505	10419.94365	10636.80996	8796.164703	9605.309011	14002.95848	14465.10567	14482.99901	14564.5378	10724.45973	14354.78695	12868.23631	9667.130536	11381.38617	14386.04486	10925.56973	7759.283848	20241.65739	11209.08183	11114.77236	13600.73644	13621.33259	12096.24334	14139.01907	15574.01049	10661.4932	14051.64337	10103.5965	14952.89429	11802.83585	12753.50343	17398.61405	8434.062554	9886.584896	12120.41598	13994.82135	14773.5742	12771.39999	11591.91949	10927.13614	10039.24584	10784.14123	11896.50661	13688.52204	9892.093121	14429.94769	14454.6186	11444.34199	14551.43533	7331.306348	8097.002545	9984.296495	9441.302236	11420.81715	18126.73606	8172.089392	11046.56935	18315.39087	8463.291814	13161.1874	10558.18976	13805.11807	18632.8866	10306.19148	12268.30775	15544.34293	12299.0681	14404.14603	13470.13141	9348.895067	9967.491942	10575.6749	11364.63135	10318.87695	11038.62548	15436.16587	13162.75202	10295.0416	9305.738993	13614.41358	10835.70968	12220.83702	10709.47229	9729.70365	8520.701415	12832.20929	7843.861828	9877.891793	10401.77817	10188.84554	14529.03121	9207.53266	15556.69444	13159.51855	12081.36059	9236.011005	8193.05778	7435.953901	10137.01572
748.7403_12.18	1254.710352	845.0483907	1457.917157	1110.064518	1053.821788	1232.242021	1220.058649	1153.913031	1000.839126	1682.945858	1513.503534	1612.587249	1149.291271	1260.163517	943.2597194	991.4019625	1297.287963	1852.261109	1399.722266	1541.926901	1217.137915	1604.476625	1542.674315	985.6968786	813.0856288	1259.714138	931.9662398	828.1593198	1185.456105	1327.253639	1308.965332	1260.50796	1193.297689	810.324545	1201.349778	1363.394893	978.7589169	1389.471416	1072.245973	1411.411826	1080.475488	1492.303584	1553.635016	900.7428905	947.3199423	921.5771194	1380.391816	1107.627308	1234.489848	1162.259166	770.6909708	1484.837357	1031.742035	1222.13867	1391.840769	1159.485568	996.8881988	1164.248699	1025.540871	1568.179028	902.9638051	936.0672128	1301.023952	1140.608731	1761.268411	1558.729594	1304.920077	1046.556726	1779.218449	1294.568436	1387.73036	1212.330193	1415.446676	1149.525679	876.3158055	2006.564811	1978.707076	1168.919696	1402.310277	1429.138403	858.1115811	1179.366183	1083.752872	1250.98481	1038.101329	1078.135674	1735.262256	1970.566646	1057.300229	1030.841453	1225.325089	995.3080443	1220.146612	1586.489264	871.4581934	787.8050482	1278.607709	810.8749408	974.487924	1006.544012	901.3436992	1314.435353	1170.625099	1742.575792	1098.192702	1051.866172	845.0194859	922.2057063	548.9918273	998.4747735
750.7564_12.47	1782.153687	1317.438488	2583.342036	2258.015561	1434.868606	2287.542155	2290.042008	1992.156727	1355.813267	2470.115239	2832.054952	2051.921032	2106.180256	1572.306213	1621.598645	1748.51809	2348.15634	2109.177871	2433.784454	1987.327837	1957.380554	2347.117117	1840.223929	1313.373035	1600.453117	2369.94861	1639.258218	1215.217237	1824.607613	1934.87874	2593.586718	2217.728411	2132.473331	1346.879109	2331.015882	2252.447321	1443.422885	1351.900236	1728.820738	2093.88893	2210.021396	2111.292563	2706.711566	1488.451812	1501.962343	1740.335334	2409.711888	1532.537944	2336.717443	2101.50963	1162.621743	2101.665705	1670.15652	2109.790809	2329.178549	1995.820073	1411.132732	1799.608486	1913.644281	1888.704781	1171.266161	1587.286035	1762.176491	2039.967318	2238.469462	2241.207345	1838.643689	1912.339017	2622.822568	1790.54226	2898.245335	2209.741044	2425.671768	2680.318895	1792.281337	3257.259001	2454.215128	1430.361323	2615.222722	2443.019491	1502.474582	2090.443237	1887.515325	1816.47133	1978.721344	1909.552394	2885.322933	2487.281877	1486.756072	1544.880414	1859.98817	1660.600663	1850.921052	1548.581606	1372.320498	1329.282014	2236.28445	1206.857303	1416.92564	1583.805366	1609.052766	1896.172479	1597.994414	2541.015907	1794.522268	1728.617259	1561.285609	2080.178117	811.9463098	1365.891589
751.5502_11.12	2836.438153	1586.290532	2891.853265	1603.848673	2433.592715	2541.67884	3317.648198	3129.213952	3670.463413	2580.168703	5222.219852	1988.358574	2255.288277	1924.01878	1424.088814	2475.384981	2616.553431	2168.469734	3403.681415	2062.668082	2726.144081	2304.886376	3272.028605	2175.000101	3329.752839	4539.377867	2969.413176	1398.827123	4262.331959	2882.36669	3204.945821	2650.814208	2699.646768	3741.912324	2743.887074	4024.306216	1762.684115	1870.634171	3569.322039	3629.95238	3732.383277	2824.654492	5366.215434	2226.253003	4125.496332	4565.369401	4838.049527	2719.440557	4469.941527	3064.88689	2941.371405	2022.04214	5760.059237	4165.738892	3306.040364	3278.451337	2543.467352	4791.37274	4242.119598	3731.462114	1121.772466	2955.346586	1573.704136	3523.85622	2370.112668	4394.236111	2334.334539	4970.634408	3232.485137	1762.017943	2615.48916	2991.95274	3210.181811	4411.633123	2440.911274	2365.261628	1848.401814	2518.34723	6472.919193	4937.799764	6392.866431	3796.512812	2237.927251	4150.34243	2539.057584	2602.10661	2997.577781	2774.717817	3009.335544	3473.736945	3532.028904	2344.052792	3339.995515	2545.318847	1997.569136	3084.257854	1857.86166	2533.70415	2430.318084	3545.564522	3769.288467	4124.411462	3459.879435	4129.024339	1873.369658	1558.062689	1930.720248	1368.667505	1578.876616	4019.832401
753.529_6.32	1521.335496	1033.72188	890.8780222	1537.083011	1142.091374	3907.162113	2634.703528	2224.256748	1417.736713	2690.675505	3286.217969	1778.422813	1662.049683	1393.888486	985.4881799	1404.419541	1507.983498	755.8559227	2502.379317	1383.524864	1444.251191	1723.963801	885.4854913	570.1426097	1112.469524	2409.25402	2510.567921	635.6769779	2501.892674	2786.139295	1705.684725	2353.161354	2229.09254	982.8688326	1027.180199	1549.897128	1598.792575	1910.456973	2272.448508	2098.276347	1220.466175	943.7295023	3167.112061	2474.493042	1302.635445	1536.026154	2598.249222	1292.838895	4366.888242	2104.11507	986.9008026	2743.739913	790.3005334	3610.707132	2952.946496	1672.778124	1460.170762	2354.019423	1571.768864	1447.843572	660.3177961	946.666637	943.3786726	2862.201843	1743.191432	1234.028223	1305.426057	2251.803748	1788.547473	974.9581083	2970.282761	1637.325926	1841.295881	2352.737176	966.7963548	2004.757319	2644.785467	445.3179143	2989.994109	1039.963753	1663.616529	1397.008223	1105.795812	898.1739113	1922.920224	1905.006555	2403.318603	1722.283325	1047.165139	1507.031087	1010.788434	1650.740198	591.0871888	722.5659413	1324.956766	1656.571075	393.4894631	1599.756215	1393.510487	2382.919629	2169.309989	2027.313265	2509.325225	1035.39459	981.6489164	1673.945324	1183.123978	1245.73368	373.0623883	1215.70336
755.5452_7.14	5208.535188	2469.687858	5615.776034	4974.74623	3354.726871	11027.95882	10460.00222	10182.79235	6826.330355	15476.43565	10453.43847	7611.925104	7202.515354	8903.6849	4707.668276	6131.979941	6396.662983	5855.395516	11951.67653	6812.456842	4077.433317	9366.020371	5117.965902	2558.600731	5693.049513	9498.82955	6779.399325	2299.631163	11753.40183	9503.246249	3813.066309	9904.425529	10946.0178	4786.519964	4335.774858	7680.275997	4055.316795	6615.022114	10552.59364	7717.777321	3608.138911	5794.473008	9735.36778	9051.550186	3497.676156	8832.439686	7609.07087	7204.749442	28970.40706	6055.592884	3742.588366	7696.596921	3706.162869	14622.99701	10782.68594	8639.948219	9857.066824	12921.42172	8061.873538	5036.126669	3031.488777	4780.562972	3829.660456	10868.51952	7464.388239	8197.347564	8966.687391	7843.50718	15810.39605	4761.102923	11607.24034	5755.727218	7726.860355	10583.43073	3769.882506	9813.981946	17832.24856	2596.98228	12716.28342	5402.156366	5717.12603	5132.450476	4887.608905	3768.542741	6768.829358	6753.765219	11882.15023	8755.26417	6127.904835	4462.152663	5221.376726	7112.304063	3947.551264	3026.11536	4607.205189	10657.43454	2587.999124	5465.582802	4814.381122	8149.755528	8120.035964	12998.14059	7198.963176	5355.528615	5554.341256	6241.413773	4975.884732	6908.66406	2282.284832	5676.868869
755.5453_6.68	9591.902441	5763.069094	4368.508905	13297.70079	9042.922267	11393.72043	14448.20544	15959.07765	7982.265309	18549.90206	10422.06953	9320.946781	6361.19205	9350.568309	7819.607402	9845.294916	9539.212768	6962.081766	15485.96773	9708.412295	8382.51804	13771.44881	8320.698277	5397.87774	11807.05765	11869.83689	8955.988679	6588.571611	19250.65552	9599.322986	4652.236937	10704.09926	13066.16408	9432.175974	7868.788765	12748.29343	7753.905972	9635.506575	8496.986478	8918.949497	7667.805679	7380.605041	9866.659916	8495.512689	6377.081607	10449.53377	9197.744176	11921.59883	15392.4307	15324.45563	7760.717873	11621.38929	7511.869258	11771.32598	15072.54229	5668.717349	7899.646208	11173.40768	7760.275259	11475.32093	3884.028237	5503.8846	7613.690306	10616.94817	10018.34669	8717.13144	8297.00298	11237.54455	12536.4293	7126.659175	10664.79254	12283.5928	9760.32113	12515.26597	7009.326214	12887.98384	10873.5893	4118.633093	9447.522587	5071.279132	8485.299836	7104.153939	12145.51002	11940.37334	9690.175803	9430.170559	12355.81817	12164.9757	7939.323745	11599.11638	9532.203651	11760.26194	4043.570226	6594.603443	7291.882279	6818.558445	4434.999772	6745.62385	9920.354393	8033.55384	8089.589059	9596.778567	6924.531971	9885.011187	6754.672724	10328.2503	8744.301769	9478.578552	3001.302722	7253.304109
