Mass_MT	 C1030	 C1131	 C1133	 C1171	 C1204	 C1222	 C1229	 C1238	 C1306	 C1317	 C1331	 C1336	 C1366	 C1453	 C1520	 C1538	 C1539	 C1548	 C1556	 C1564	 C1768	 C1782	 C1937	 C2002	 C2158	 C2188	 C2218	 C2226	 C2249	 C2259	 C2275	 C2284	 C2289	 C2296	 C2310	 C2312	 C2318	 C2319	 C572	 C578	 C615	 C624	 C628	 C636	 C668	 C726	 C756	 C772	 C791	 C820	 C841	 C842	 C877	 C904	 C947	 M1044	 M1078	 M1104	 M1116	 M1120	 M1145	 M1147	 M1176	 M1202	 M1223	 M1239	 M1272	 M1294	 M1309	 M1322	 M1344	 M1361	 M1380	 M1518	 M1558	 M1605	 M1680	 M1682	 M1689	 M1787	 M1794	 M1843	 M1860	 M1884	 M1986	 M199	 M2050	 M2058	 M2105	 M2126	 M2178	 M2195	 M2220	 M2253	 M2258	 M37	 M393	 M489	 M516	 M538	 M539	 M637	 M759	 M796	 M803	 M881	 M908	 M913	 M962	 M996
161.1043_11.31	233373.8169	301900.3931	269058.9486	259423.1089	190024.5664	345299.2641	285456.3369	252580.6793	308671.3223	273130.675	276865.6976	257176.6534	271830.885	273446.0906	288320.1265	289308.9121	310390.8261	129257.5165	251838.5968	208309.8394	282800.3655	337201.469	267021.6256	163714.0799	253304.9204	304872.7285	317045.1353	271514.5313	339574.128	292092.9219	374069.4334	269876.3827	305347.7292	369598.635	242839.2847	308876.2832	179008.5085	247546.0468	290152.317	278897.4209	272313.5865	234250.149	348573.7623	308919.6201	328279.4986	305692.0537	296933.3315	271527.1711	329328.9835	273178.331	243582.4028	267893.6242	263692.7839	337913.9215	278406.7146	356828.7681	251916.4639	259036.4368	296213.7565	169506.5078	225525.6292	302295.7389	198696.7701	350443.7038	248433.5759	275527.4131	269846.6661	263223.8339	333675.3867	279918.694	234896.0379	242255.724	271961.338	279828.8749	264618.1699	317514.5126	294045.4693	199321.9194	339266.5808	261215.6845	314045.0399	342225.1292	311819.0453	208348.9799	317308.1574	272150.1178	370616.092	242880.2476	313928.0147	287149.2321	272150.6155	281073.6295	252406.7086	170537.9735	261144.2433	352085.2696	245315.2065	270281.1269	331709.3824	292381.6516	336338.1571	320459.2498	301762.4898	226720.1746	216441.426	314872.4401	180373.7049	321023.7353	299996.2307	299807.7984
1319.6819_10.93	627.7655104	4254.369432	7286.735868	752.2593832	7199.103901	1295.094335	524.2948704	369.6257971	708.5898777	1731.249037	3613.060228	2670.360282	2238.435808	5004.153412	3477.684263	1854.314699	1555.471443	2570.182998	6314.111339	986.9081207	1785.551083	10916.25573	5499.178175	551.7078811	498.2263961	6793.745466	2727.629039	632.1490068	3873.124783	1958.790684	3331.148632	10167.39599	28547.33564	2743.330352	12503.66075	1142.996049	2767.44269	957.3419008	388.7660115	2611.916169	5315.952294	2930.085801	2879.941524	1470.918745	3914.139783	2513.372403	4875.176018	6552.240321	6439.929264	1090.755165	7095.157992	6774.182388	2612.162834	12438.61775	981.7141674	5200.275059	5973.293448	6618.330731	3083.385699	1546.549784	4462.237997	1886.302365	474.8344097	13784.99219	386.8101147	892.1436605	2075.492619	5245.043434	6675.604901	970.4785821	3708.989335	1525.815847	4359.661661	13425.94886	2910.214596	24276.56775	17282.49875	234.0608475	2056.50764	2903.363035	2598.775349	4475.160502	2479.981205	435.098232	4455.141696	2734.406202	3440.17389	6124.128084	3993.85024	1518.662007	4900.527922	11409.95257	4703.473517	2190.146363	6363.001952	942.1205344	747.2615542	370.5751913	1280.053252	3843.596489	927.0065961	3125.143414	555.8249527	529.8209419	1182.069901	2097.694572	315.8220636	662.9786864	720.8281928	1977.954758
1320.1806_10.93	677.6818231	4453.334249	6873.104651	657.1169655	6893.440364	1263.859664	399.2798773	252.9512242	656.2042924	1713.843422	3395.93345	2718.598846	2117.691886	4435.351988	3398.732166	1794.880101	1350.551902	2458.204647	5612.227587	942.4242782	1693.787375	10804.84473	5620.035333	628.2070101	414.7130964	6396.082016	2700.427651	703.2278268	3702.42696	1954.589878	2982.918091	9435.630638	27427.84807	2690.81005	12169.97844	1088.038397	2715.347285	834.6414574	370.6898891	2432.645579	4774.195992	2857.529082	2496.024234	1341.833129	3589.334037	2665.106139	4504.758278	6470.121214	6303.966671	1020.50571	6674.961151	6479.147434	2435.167971	12046.08221	875.8548553	4518.046679	5537.646275	6643.208528	2787.54931	1654.600458	4209.178746	1896.504874	296.8669449	13185.90134	374.3347503	857.0450314	2014.93394	5107.387388	6477.408299	823.6304232	3683.678825	1614.821322	4285.366973	12503.7788	2751.64642	20445.004	16901.50257	239.6740018	1890.341277	2778.076908	2356.397811	4141.397453	2702.428813	403.3325485	4632.386142	2563.424124	4092.729927	6134.447204	3348.91876	1345.314556	4617.606876	10874.04896	4224.725727	1957.339704	6183.479789	850.9366169	567.9694418	278.6099645	1312.205679	3460.273988	800.8778503	2940.997902	627.3359136	514.7231228	1183.403272	1828.854536	300.3047945	573.9939511	649.242943	2056.661127
86.0352_20.65	12812.602	12234.05945	7650.096046	9909.599299	8281.100954	12423.01794	12185.46186	8108.470137	9038.608887	8644.441175	11048.36969	6732.470431	9562.244778	8204.379422	18257.50253	8827.526649	11333.0109	83336.37382	9963.881822	10617.6332	9183.534951	17530.22987	22307.77649	34099.18109	8370.595098	10100.51733	9039.122366	29684.40061	11524.38097	8254.670493	9780.334334	10373.31553	9541.603418	15524.48347	43994.67314	12622.23717	18315.72469	10238.04332	7781.216225	36293.0825	17704.86409	7752.0009	9077.145067	8855.407752	16005.02748	9339.238177	17028.56708	8852.810189	8410.666482	14978.24279	14012.71345	12166.56249	20949.58632	9148.946675	8252.670284	10411.59982	8095.267505	10309.42978	9698.73197	17536.85732	14893.99251	9580.065444	23726.38085	9834.680865	7487.285555	9203.206545	17570.86612	10495.35136	7775.579209	8163.682793	9918.400575	11607.89173	12643.81024	14776.84592	10936.76754	9936.966063	9163.50115	46798.34806	7860.634013	13571.20477	9010.244687	15136.5291	17294.87278	19681.99076	14983.20157	9882.609427	12207.13453	12183.37515	8430.004907	11718.40876	15981.29297	10322.24523	32002.66892	55404.98046	9354.982761	7202.921348	50520.47157	9417.623746	11834.0452	10874.48598	10098.20075	7641.992301	10867.26232	20084.83559	20948.23978	8922.547522	11511.4556	8486.204628	11570.33023	13057.63824
122.0598_20.28	189468.2428	198928.9208	216517.8798	195039.1837	198381.8131	189852.7261	194030.9125	189260.9947	185528.5831	197418.6183	198852.1206	189483.7694	198944.0323	183682.6516	200072.842	187885.9312	184360.0514	289360.1768	203693.2901	210723.45	181216.0892	206013.6839	197823.2895	199341.5131	223202.3482	186596.9904	195659.0184	203502.7718	198628.9798	186816.9578	204732.1598	215536.1997	199846.0843	198909.7538	210260.4347	176677.8739	192392.0174	193885.2633	203849.9405	200809.5873	208499.9078	233835.0147	214610.152	213732.4689	237120.7938	204411.4209	200630.2935	195833.3947	188956.6109	191726.8064	205096.5335	215231.2185	183259.3432	199129.7165	190440.2903	214020.6828	176572.9708	196171.9355	204583.741	208139.7318	221292.9801	196341.3184	198324.9749	197089.9505	197347.7892	192426.8608	208575.508	194552.8105	198621.3087	185222.5176	221653.4923	201710.8998	206362.8826	218247.2739	214701.5798	200045.6969	208508.818	219155.3275	197410.64	209651.0852	195088.959	214875.9598	213697.8222	220018.7261	205628.2573	204698.9034	204447.65	191594.9581	199200.7144	207404.7357	184573.0901	190653.9296	187954.9033	213978.6216	217203.4597	189835.1324	230100.2434	194157.3864	199980.4195	192381.2331	194118.6519	210612.8212	200330.2574	202270.3273	195864.6203	196242.7277	188887.5702	255469.6249	196060.1564	183235.886
162.0526_20.32	408459.5828	405796.714	487323.2143	413085.5438	417806.8821	402499.354	406004.6548	396623.8243	397393.2521	414787.9588	439950.7918	407479.8167	418515.4772	372942.8927	425648.5707	399311.0785	380327.8467	631437.7832	435901.2556	479556.3743	356445.7489	414251.976	400351.4516	386548.4059	516263.6836	388537.3542	421909.4171	414850.8731	423321.8564	404070.6817	426989.9668	466300.5308	423748.9348	406437.0012	401644.3063	349411.4846	390289.7588	405569.6274	467225.5688	399698.2621	435703.4701	560811.4545	478584.3932	459355.2285	501542.6328	464509.0521	418188.8686	425855.8932	415117.3039	413045.7015	420963.5196	471798.8231	365175.9733	413497.2555	408984.347	445226.7606	363353.6955	400649.9501	446628.8618	433035.737	482943.2498	407446.3577	413992.2512	429084.0559	427502.2434	419874.8948	433596.7248	392185.0711	419723.2324	394319.5342	511036.1368	453892.8997	436259.8372	455694.8086	482092.5912	400313.7907	457463.0526	449194.3115	444232.0392	463160.6141	412245.0166	447990.6135	454482.7255	483927.0128	432651.932	435006.3491	422006.5471	392868.8193	420950.9438	458229.541	374017.3868	385433.0795	366802.581	411740.129	487100.2647	412508.9597	459488.0098	417472.8578	406572.827	407282.7457	411978.605	460613.2252	448603.694	424314.9324	406065.5251	412531.719	399575.1729	620969.1146	429451.978	377274.4753
147.0553_13.43	107039.3366	129825.8654	143147.3175	133326.7126	98308.19771	174980.8956	87897.11841	110782.8633	122561.5399	99784.42837	146397.5814	88642.77489	147413.9101	281005.9584	109717.98	105466.0655	108820.8628	117334.3855	161945.419	90128.62931	163363.892	231771.677	132987.8427	129798.7074	98108.89933	150287.546	96170.99584	132724.7076	128891.4791	95611.62806	228966.3243	92690.43214	147387.252	140695.0092	235214.3719	96118.21483	166805.9406	131283.6271	104246.1255	82798.11038	181408.1452	74443.76578	39358.88152	118339.9907	404565.3187	127490.1721	78853.41958	119194.3401	105035.8425	111121.7701	103506.5785	134084.0321	161467.177	138476.5286	66888.66702	143831.2268	94936.20538	164627.8742	165446.9681	85179.27544	112801.4806	121282.9463	174723.8446	154407.0667	101028.4904	136284.3386	118026.2607	97790.18666	72108.77855	109640.8905	133370.6214	145234.1315	121059.59	155569.9558	121237.6386	121649.2957	138598.9699	62185.79191	89527.60934	72949.98045	147040.8411	144049.2614	182451.2723	183548.8198	158436.0244	155459.7285	211774.9999	119233.1355	141175.5733	146460.9938	109152.7497	149206.3276	110276.3796	168377.2881	126721.6383	86296.75997	29908.90691	128757.5754	127661.7466	138506.1018	94923.17367	124405.9218	125983.1583	135261.4337	132145.984	99377.42552	96409.51503	79653.36002	188173.885	86719.53762
1237.49_20.81	12412.24462	12350.50785	21567.65699	11121.40562	10273.01074	14366.72282	9442.831938	15892.61497	19315.98719	13510.66233	14079.27734	23939.79016	22056.99461	10391.04485	15072.71374	15751.28722	13981.36904	21166.40769	16845.74636	25434.74147	11151.09547	13103.26332	23788.15991	15971.12588	14081.89398	14067.2969	14440.37189	16550.52413	14919.0485	13791.97501	5292.096899	20807.55835	15904.83796	17600.18501	12997.82523	18966.27221	13931.73671	17845.4708	18081.35305	19577.5414	17469.69028	27089.92396	18767.8099	16866.5586	4885.160381	14082.90084	13612.91215	14679.65036	16804.29025	13859.26429	12698.22328	15755.27805	14452.8685	21129.67106	18978.49922	14853.39013	9185.212025	16740.21018	17347.58108	15252.38618	14247.12673	13922.84884	14696.94402	15245.36413	20828.15603	17143.80768	14659.83739	12464.94633	17242.71162	15652.97379	13636.82006	16977.42151	13804.55237	16581.0833	14802.36079	21021.99631	17615.09053	21628.82936	23472.35747	16409.29507	18985.42099	15724.47833	21566.26046	19881.76713	15674.55823	16402.40566	13062.43372	17931.05311	13583.22606	17880.43082	16166.1842	19422.65166	15325.24929	19735.58232	14243.10427	13140.6256	10478.03726	14777.20411	17241.45277	13959.1656	15506.98092	19609.3333	23650.01559	18477.19005	18091.27505	14500.29955	22705.14947	17318.87075	19792.47809	16513.26002
83.0375_13.27	60084.28999	70126.41317	70743.28889	74190.7707	69247.70336	57845.6725	57957.61674	65109.00735	66348.10244	60202.91165	58046.31593	64650.58495	70031.60136	72728.85002	70337.60768	62836.6562	64579.00722	61176.60152	57374.84035	56126.28546	68744.25355	56667.33187	57741.49227	65939.72869	57504.44581	67658.1955	67213.05291	81279.36597	60112.93208	60099.38586	74461.9752	58420.10785	69480.23708	56113.4256	73157.56788	59752.35678	50332.75256	63093.06916	60167.464	51942.4275	63027.97848	48094.00791	58565.46719	63884.06651	69176.07141	58129.79934	63427.77365	74284.45018	61619.62349	61433.48354	67854.61847	54258.59694	64585.59289	67160.93666	85888.83851	66114.6997	58763.83336	68722.08836	66976.85122	62666.07105	74486.11727	63714.07137	63297.31476	61432.57345	65602.12808	65904.86353	68267.88396	63608.3669	67331.07723	70207.79765	64657.48995	63253.29621	67836.44402	66874.75724	73077.06359	59070.99134	63402.33188	66908.85762	62332.22436	56410.53436	64931.79339	71298.38308	79522.28487	64488.32729	65892.21073	66887.75415	69758.48129	54930.74342	71801.35154	63237.44427	69160.069	66745.94035	59705.92629	74143.55718	66513.09021	66471.4303	66993.13731	63919.5459	73777.9389	65068.52647	67210.22408	65954.21762	60569.78386	70984.86431	64461.95486	67509.00462	69981.98951	51220.80105	70239.88676	62217.60789
943.3546_20.81	8209.73665	7540.006415	7981.296964	7892.797511	8425.269975	8839.033252	4943.862441	9455.72381	8630.356796	5243.331025	8507.837673	8885.651771	13165.10864	12427.88254	8182.882248	9085.919983	5656.47326	6909.226615	8474.841395	14693.95939	15461.69428	10037.12195	11510.94838	6280.696992	7331.714267	11120.29331	8380.427129	8967.300161	9655.632941	9978.025098	16176.80546	8472.565816	8922.630308	13123.34072	6875.123909	6392.819788	9130.332753	5347.92017	6129.949503	5184.913058	5556.4515	4232.688538	3457.595109	9617.26124	17850.33095	7724.136611	6086.677788	6990.973337	6965.978622	4942.719865	6194.143281	7478.600726	7052.407873	12093.29882	5448.721531	8777.258303	5964.704133	9819.459893	8580.478334	8388.958215	6614.351205	9825.742594	5441.768225	9605.418712	9972.965	9040.144164	10635.75196	9053.296476	6160.738828	13973.03155	5752.08691	7230.684042	7495.761193	7474.810697	4952.471399	8707.834546	8340.421255	9097.885165	10597.16112	3068.425859	8295.351202	10834.74146	10935.69849	5424.715874	6588.637529	7524.794564	12038.60964	12549.48818	10209.06932	10068.31394	8367.92998	5669.071366	8392.115669	14899.66153	12156.63325	10097.50097	1251.958772	5876.48186	7209.933069	5180.984869	6645.191829	13320.65729	11637.56382	6552.852701	10878.74409	4782.692764	5651.366557	2071.393526	9214.833009	7413.6368
132.0532_11.2	6124.059755	10789.2877	12268.99441	4490.305305	6165.229224	7878.796934	3460.274254	12498.26653	10776.48197	5397.525335	11520.09993	10382.53338	10502.5838	4402.283594	8265.340147	13332.90325	9455.843466	12998.90927	9168.090593	12989.78285	10530.72319	4131.002293	12202.87383	7306.861236	8920.481128	8824.658495	10466.67246	6134.630072	10675.46609	11330.16385	10998.01461	12406.7638	9032.757345	11254.60646	5945.533302	11735.33968	8057.81662	14336.55369	10425.54223	8562.009788	8436.166947	3807.585981	7552.473394	6926.144504	2048.968835	9232.135149	9418.196536	5541.584331	7146.149911	6720.489987	6123.623817	8583.295725	6541.654251	10798.17178	10051.36058	10173.00661	8887.317336	7069.998479	13349.04149	9283.645675	7725.378356	8905.174902	4243.871579	8573.767958	12781.80436	13633.9091	15233.99944	6724.157562	5446.741087	10588.178	10697.55691	7968.155412	9862.121926	9957.63114	7377.425704	10805.47043	9721.297296	7545.636531	11839.67882	8402.295686	13493.45418	10398.50798	11110.97009	8904.814492	8517.778016	12209.82866	9416.566229	8573.678643	9281.123832	14745.61724	6553.888267	10214.57367	10007.0078	10625.03578	11653.27152	4245.096074	2662.374597	9899.899272	12826.56604	7731.909654	6017.0916	12381.8402	11417.88545	8408.214977	13145.80003	8199.346175	12110.60093	5562.836656	9370.101944	13495.31417
208.085_12.77	7277.269296	6349.46749	6254.226329	5327.377358	6137.169844	6324.236751	4520.934147	6972.731333	5236.59407	6852.387345	7888.208412	4309.667169	4519.365651	4350.12214	5985.030439	6716.970173	6746.748957	11325.36483	6194.496847	6200.854476	7232.33899	6047.221001	7299.144614	4270.991327	4401.232953	9470.056238	4584.453719	7367.423389	5313.291219	7117.44983	10602.65526	6139.564819	5459.545033	6774.865489	5369.117818	6203.990493	4844.09643	9074.338203	7713.088835	4219.287431	6075.435231	5649.03475	7315.484001	7388.559694	7224.285473	4635.599068	4878.213292	8367.557713	7763.649847	4341.822268	4134.277067	4995.704218	6054.909671	6951.616754	5195.044387	7998.321057	5454.304764	7083.422821	5735.661086	4330.941001	4192.535061	9350.164061	5583.434214	6678.077627	3659.932344	7230.192754	5750.100158	7073.934493	6416.909525	5495.18513	8671.961681	5703.322774	5517.883243	6314.454685	7325.353984	9617.150968	8157.307676	3681.49878	8027.502982	9896.120986	3819.05406	6873.034341	7547.998881	5792.350209	9125.639986	7994.976868	6483.433513	5408.117782	5487.17472	5712.200555	4999.905646	5356.236253	4452.335575	3554.927464	6314.926837	5846.985373	5045.509443	6030.121656	5958.090616	5970.355341	6205.256495	6556.954572	4572.513748	8430.752828	7005.19168	5228.050356	6761.57391	7864.12278	5483.317672	5753.451647
155.0684_10.21	317177.8584	380265.0624	311498.3796	347535.9156	330403.5355	295396.0294	331719.641	393115.5212	349763.3425	349893.4829	333622.1727	310401.3078	341841.4567	281158.2735	342211.9623	317682.1423	343452.8084	252428.4477	275481.3996	235684.7882	361207.817	277106.077	281485.8118	323956.8637	268826.533	313935.4115	358948.3337	321407.8094	308503.34	328794.756	394163.7046	304338.2839	349966.0669	305898.2616	333765.0977	324180.1426	245283.8134	350379.4135	356773.3634	247086.1198	264516.3922	212819.6491	289221.155	323614.5227	339216.0992	348055.5971	342027.0846	353562.1478	295942.0531	300112.2014	296017.8301	251326.6476	340734.5078	280477.9105	318012.1194	331695.9533	298071.7761	298126.8562	356815.7544	310851.0958	327878.6176	328276.81	285916.3757	295756.2794	328989.9934	364654.3179	321247.9234	348662.2262	342209.6411	327924.5716	342275.7264	328931.7463	317124.3123	297359.7315	407818.5786	289099.4462	353361.9398	338489.4129	352792.8658	300543.9478	282720.402	321783.4948	337690.7259	304964.2108	358303.3398	315679.397	328854.0768	290696.9825	330951.9509	244712.6693	331852.4529	377598.7039	297425.5444	271375.1568	295168.9776	277833.6225	299481.6708	350721.4464	394210.0593	337007.2965	344417.9912	350062.3262	282190.0262	358643.1031	289812.8613	326932.5257	349963.5544	197892.8134	300415.0411	325993.9837
174.1107_10.03	410248.007	403648.1106	455217.323	419112.6257	420383.3743	306473.9919	377030.2355	411247.6689	428549.5416	488492.6444	408551.1552	511634.7254	457994.809	446395.078	434993.9663	364025.9644	412231.6148	401866.7402	411836.8614	435657.0283	468951.6095	418394.3921	393245.5029	325027.9644	529294.8729	490947.7163	488037.6026	456281.9442	377383.4386	482022.3645	623942.2386	488790.2197	466109.7244	535771.2771	355956.0282	253697.7232	338531.1305	294830.9366	404993.453	361060.5622	344347.9214	377095.974	534557.4009	389642.2919	546041.4184	463412.1577	346795.7708	477695.4538	484293.8276	439570.6247	382962.1411	385934.6782	322374.7118	392212.7923	382841.0209	382855.843	412115.9366	486249.9876	500725.7146	416247.7877	435608.0807	455297.7601	417721.1693	468451.6566	484127.8117	356571.0038	320743.1137	364565.1795	458157.4209	463036.2368	474191.9742	472283.3572	388563.8107	440458.1025	491516.405	432394.2588	423351.4065	410365.5084	596550.2822	492368.7334	593532.7972	437440.2546	475902.2583	404880.7438	342403.6099	395792.3424	368142.9154	445652.8262	407931.5761	355621.6656	408485.0021	393838.2527	455855.2646	512644.664	397843.5945	500749.3608	467399.107	465975.0809	567359.8133	399279.7642	464142.5644	382867.3245	411296.0051	600926.625	377601.4664	386128.0913	418350.1176	383061.3813	426259.661	429323.5094
363.0843_20.54	29601.53955	43110.6045	26768.63796	26156.5535	30435.04375	23400.67988	28483.34565	25368.82249	26664.26292	26711.20431	18197.3804	24014.23735	30736.06625	24881.22846	32002.05383	24430.804	32325.85607	31414.64844	23140.44336	20482.92246	39469.50173	36403.67662	34215.3172	29760.83216	15826.08734	29465.66199	22157.42453	34495.72028	28168.44745	30596.48337	36737.63102	31459.85979	32889.84578	30076.33657	21984.63592	34685.3235	30432.46666	24770.60215	22412.67292	35222.03185	30186.67233	23373.90526	32081.27161	28466.11406	28083.18253	17963.31772	27738.29013	28251.33668	25089.95152	23682.4503	27026.80516	23613.31286	31473.69465	30124.35562	26502.19647	31982.82818	26660.10117	26182.63572	19142.31225	26578.26479	28251.31206	30898.20858	30518.83468	20909.92364	24335.02525	27003.16954	31928.87078	32502.91474	27260.89716	26901.93361	14309.64207	21962.84225	26880.13549	21944.47235	24811.30333	30353.81549	24134.15372	25460.97982	22639.62448	24695.89693	25144.55402	34005.65581	31814.82855	25644.08884	27017.85837	26684.23099	35406.6731	31171.31109	33441.99388	24634.06483	33939.81228	27580.00739	27954.42964	33183.7766	25605.32894	35861.53652	44243.35678	25194.79654	34658.79602	20788.59142	32444.88812	21291.62281	23814.67108	23741.75601	21749.77625	24493.58508	30581.3425	26082.48428	32173.59094	35059.37834
