Mass_MT	 C1030	 C1131	 C1133	 C1171	 C1204	 C1222	 C1229	 C1238	 C1306	 C1317	 C1331	 C1336	 C1366	 C1453	 C1520	 C1538	 C1539	 C1548	 C1556	 C1564	 C1768	 C1782	 C1937	 C2002	 C2158	 C2188	 C2218	 C2226	 C2249	 C2259	 C2275	 C2284	 C2289	 C2296	 C2310	 C2312	 C2318	 C2319	 C572	 C578	 C615	 C624	 C628	 C636	 C668	 C726	 C756	 C772	 C791	 C820	 C841	 C842	 C877	 C904	 C947	 M1044	 M1078	 M1104	 M1116	 M1120	 M1145	 M1147	 M1176	 M1202	 M1223	 M1239	 M1272	 M1294	 M1309	 M1322	 M1344	 M1361	 M1380	 M1518	 M1558	 M1605	 M1680	 M1682	 M1689	 M1787	 M1794	 M1843	 M1860	 M1884	 M1986	 M199	 M2050	 M2058	 M2105	 M2126	 M2178	 M2195	 M2220	 M2253	 M2258	 M37	 M393	 M489	 M516	 M538	 M539	 M637	 M759	 M796	 M803	 M881	 M908	 M913	 M962	 M996
647.7879_12.21	1784.353129	2316.631916	2433.928571	1831.642276	2485.231297	2412.550046	1930.682546	2072.241186	2154.903503	1877.74359	2338.153602	2288.990017	2485.979218	2443.896414	2512.201816	2246.732257	1974.946017	2403.575362	2328.127447	2044.451027	2354.303192	2575.49565	2361.793665	2671.781124	3032.9589	1928.084399	2398.129666	2127.486467	2203.940374	2165.314074	2800.772013	2102.878666	2389.30404	2311.5552	2204.346377	2416.136005	2452.115544	2596.193849	2655.47052	2658.107276	2295.887291	2060.302121	2413.618252	2188.026298	2623.309289	2523.480159	2556.273791	2306.503791	2019.101301	2215.320175	2785.668999	2186.339163	2575.546989	2655.508147	2423.305978	2452.563738	1950.507053	2071.590645	2454.281696	1989.895421	2469.543908	2147.832925	1907.385784	2254.250294	1951.451671	2375.745383	2764.338342	2321.066431	2417.98641	1481.561874	2459.517368	2647.525511	2672.977696	2558.238082	2336.244079	2178.843586	2319.107158	1274.302519	2210.154702	2232.610538	2207.420342	2314.517233	2376.609285	2100.434889	2109.636285	2819.688078	2816.612667	1938.891368	2260.581255	2118.953732	2424.349405	2171.357689	3019.926332	2003.765574	2024.439175	2366.073622	2597.552067	2810.56901	2171.835463	2872.00316	2278.892366	2630.360435	2615.897471	2215.081728	2368.009079	2716.082492	54208.46664	2587.597249	2136.521727	2242.891644
194.0793_20.71	2919.848998	2755.702691	1010.08904	1144.665432	1006.611017	2500.000566	2019.06879	1690.631911	2324.92753	1764.081614	3897.764257	1181.377623	1449.659076	1710.18507	2105.375188	1762.77811	2069.124036	4331.926139	2692.097538	2869.269877	2457.107238	3958.741533	4077.563242	4617.947423	2156.032285	2557.771896	1440.676185	1896.361733	2486.532518	1788.538861	1901.950148	1557.036105	2308.537547	4515.712126	3443.064453	2178.324379	1723.791939	1809.605378	2124.255736	4921.470365	2542.263567	2651.751222	2232.528431	1965.228438	2319.794449	3339.741653	2519.618878	1796.989013	2019.447817	2354.623775	1736.714141	2486.73288	4034.333881	2464.904736	1442.105643	1392.16002	1667.031945	1613.75233	2138.781869	1809.005187	1865.798677	2705.491849	2071.419571	2338.004962	1162.950518	3053.816205	3259.524686	2527.919525	803.9814403	942.3371055	1637.383	2421.376164	3796.464345	2589.997406	1653.815859	2416.70862	1508.399418	2712.179591	2297.128588	2134.587619	1628.7834	2954.692523	3063.332603	2953.114047	2951.313068	2333.692763	2506.230425	3535.055144	1817.72882	2426.725134	2002.94341	2062.075486	3514.640934	4333.312183	2040.854515	1080.974716	4152.778374	2107.502154	1764.658937	1948.878767	1756.776356	1849.658471	2408.700675	3083.330857	3353.147086	1420.363879	52084.53971	1591.207359	1892.639087	2235.264926
136.0383_32.87	3604.846201	4152.062995	4317.77018	3662.276882	4123.79895	3849.724573	3507.114586	4793.710092	5011.464072	3488.951065	4182.438955	2940.082469	5844.321029	5946.321543	3692.019846	3490.28018	3632.172983	3435.139311	4226.5829	3470.677047	4446.571123	4985.027253	3340.62755	5000.26346	3064.736864	4482.727547	3227.373584	4049.464303	3765.55639	3135.705481	3705.57614	3716.715125	3495.81761	3982.25283	3433.052399	4591.739497	6165.840837	7225.341172	4404.159316	3306.234393	3626.159076	2951.320389	3007.265561	4145.577046	5842.139928	3647.561402	3946.033327	3758.555834	3002.195248	3711.067928	4072.55295	3510.764546	3589.914112	3627.590565	3389.647454	3661.314373	3231.454545	4014.798224	3568.960454	3994.746222	3995.237124	4816.242888	5624.473441	5765.983553	3863.450271	3335.493278	3846.349661	3210.659624	3219.967869	3750.529645	4682.535906	4775.234293	3976.490409	4889.162483	2613.276977	4000.640793	4058.48261	13180.69513	3403.600032	2053.191581	3887.207839	4770.862054	4414.950982	3733.637034	5342.4717	3224.533329	3281.298528	3514.40196	3953.8142	4117.274109	3895.380671	4541.018665	4112.314715	6067.639083	4008.760725	3020.190457	3224.348909	5068.97251	4473.854643	4411.753804	3426.747333	4718.187665	3929.064653	4684.466311	5506.220295	3506.161019	97067.88068	4802.763106	3996.585445	3509.359855
293.0444_21.52	2671.330996	4060.57859	2662.203339	3677.991188	4286.998193	3347.548237	2613.668546	3056.524901	3635.411426	3654.130433	2926.896601	2843.989248	4266.577612	5575.423242	4150.032023	2983.435018	4007.035828	2894.948444	4141.292568	3230.962097	5526.208257	6806.859507	3366.733395	3572.729734	2511.574173	3623.024462	3021.990322	4123.720588	4123.396066	3888.222991	3945.857652	3017.093933	3872.645347	5209.202303	4751.311693	2854.402908	2430.44541	2880.221005	2501.605058	2245.836264	3572.375984	2068.982725	2130.098805	3905.396259	6145.274058	2339.065643	3247.212868	4637.404148	3031.105921	3346.656464	3899.734047	2568.817873	4236.064057	3851.340933	3132.545912	3568.32467	3081.823389	3893.695868	2795.82931	3752.426528	3649.082344	5416.488151	3789.543555	4118.502338	3186.067953	3102.985404	3783.700135	3778.60264	2881.317407	4590.78273	1682.596623	2569.139567	3340.181416	4240.885575	1895.733361	4175.141831	3682.003005	2150.04029	3348.468467	1457.058484	3010.046464	5368.957669	3701.73691	3051.212327	2922.013532	2722.796891	3728.848631	4085.727111	4987.091329	2949.738052	4024.203462	4944.123032	3569.719449	6886.180175	3918.303645	3024.167544	1679.346707	3075.35784	4813.808773	3232.121796	2999.61884	3578.930381	3064.876675	4134.198754	3515.888746	2238.46738	75341.56183	1103.997469	3783.947853	4916.091888
375.1212_21.5	165808.4651	148315.7932	193667.3399	167448.523	164001.9365	167190.8613	152169.0224	158919.2537	156370.6427	163262.7159	197268.5016	174784.4514	177532.8855	154764.8786	157765.9183	163525.0294	155303.1047	226117.234	179625.5042	191700.4243	137272.8336	156604.5841	154712.9426	164567.9376	213665.8374	166453.1799	173272.0357	145297.6089	188260.7037	156642.2428	166473.2625	175861.2583	170133.4056	159971.3031	164063.8563	152087.9714	165680.7244	176921.1331	189346.8641	180853.0778	157757.9942	217892.3938	195617.8693	169128.315	183276.9475	183359.1648	183549.524	172990.7169	168267.1019	167553.2006	173224.4334	190565.1234	157583.9665	170399.4046	158471.2213	181856.7262	160926.3037	155070.4166	172741.8929	173956.7849	185270.1079	155778.1009	174602.1961	170476.8095	182414.2202	160200.0999	173991.151	149363.259	171676.8845	149072.0086	222616.4312	187693.0291	184014.551	193545.2022	198900.1874	157652.946	195193.6738	170911.4819	190560.7161	175116.7981	150641.0821	170128.3216	168311.0311	186037.4096	177930.4142	179756.6292	169683.6083	163467.1171	154812.5855	184841.6527	159626.1705	150802.2539	163431.1681	158873.2532	182571.9464	163206.427	177476.3226	171844.9435	160932.555	174422.0535	154796.6298	198592.7848	180950.5798	180190.4953	172173.7197	177003.7581	93977.57213	239242.7085	169134.4972	133776.9486
118.0622_21.33	9177.068736	13458.08487	11967.2194	13727.24289	9951.36665	41391.03511	8945.849377	10800.65711	20380.82734	12499.01369	19222.63067	13210.03984	13637.99481	12082.64706	15292.54976	11643.40782	10446.71338	13350.89158	11104.02088	11135.83604	14172.1067	15800.50486	14932.49156	11533.55867	14487.72718	10493.05581	12425.17154	9229.11235	11083.03702	22208.80647	11100.05905	17379.21702	10488.73287	11364.60491	9272.448384	13398.68336	14771.36794	14259.83869	11056.58046	17522.51651	15853.67836	10594.02923	21767.51727	13166.8755	11801.95965	12906.02968	14997.94886	12678.06082	10475.6176	11317.17734	11712.37218	14467.82512	17961.13116	13843.88657	8664.179012	13005.05463	10004.10156	15247.6756	12755.89198	10780.97965	15973.65678	11970.05295	17037.64703	14167.28409	13324.97811	11362.63721	11246.19144	15456.39941	10036.4685	8539.06312	10062.87137	11519.4803	12957.38392	13435.90301	10728.28896	15976.30813	11712.8625	21113.65924	18489.28847	11535.22737	10692.13072	15571.64656	12352.87189	12640.16412	11920.02387	8623.250633	12673.42465	17666.68204	10981.36842	10658.73046	11233.54501	10922.40101	11687.86455	15032.82425	10270.62401	14463.93349	16773.20949	12032.76874	14816.62171	10951.85302	10685.21743	12808.417	11862.92424	10691.57886	10062.24047	9714.510275	276155.078	13430.98924	11787.17353	12148.74444
168.0297_21.53	92014.9392	160370.554	73213.23775	92786.8541	103073.1856	74171.70874	86451.94706	78173.86959	84040.91815	94783.73065	64680.4708	79429.91631	99789.71955	79424.19551	112823.3433	78264.9603	105717.0411	120283.7103	97720.52578	79382.93114	138763.6555	143565.0236	133214.8304	83854.80184	54521.92995	110734.8145	72146.38375	130693.7951	98439.14669	103322.5831	132717.6424	116699.6533	106414.4165	105915.7089	79307.41203	114905.2897	108523.4381	74670.35854	74139.9788	118665.7165	96563.62261	98600.04069	113644.5983	102396.2085	122744.142	55486.67826	91109.06695	105207.4347	84349.89784	74212.71109	85099.83828	86056.7856	107349.7602	114127.1476	79558.45466	106488.5308	76527.76611	85750.67843	61209.12817	88499.97634	101690.7372	102937.2315	113786.6084	77585.6222	78449.73829	83168.44932	107181.06	116792.2268	94366.61545	85836.66109	48424.54634	65279.44863	98812.88057	81897.43578	80832.26504	104270.2172	94059.44745	100433.9759	93117.44608	76082.79011	87791.32345	127075.4333	113757.2882	88147.54917	95078.15844	81016.97365	136031.0937	110037.121	120451.1328	80290.48237	115156.2982	96458.17064	95202.99759	132459.9533	90898.78533	124515.8605	181121.0248	69562.02176	126073.1679	60089.73158	101843.483	73873.7957	76268.95939	79335.5373	61914.23394	81282.00461	193862.324	111064.5081	113153.4732	121221.5192
338.0857_21.5	3774.781833	3552.499948	4835.377295	4555.87426	5315.029826	5469.081842	3704.143934	4716.457558	5164.994403	4476.948494	5367.222673	4470.84149	5770.429417	7185.224833	4430.956168	4618.084381	4581.986116	3426.835147	5208.377493	4850.576686	5390.729681	5830.841364	3364.133062	5434.50001	5298.703901	4244.250068	4694.077064	3946.431379	5583.84811	4413.99262	4105.984547	3571.792034	4988.22173	6110.501201	6411.19875	3324.843383	4668.051871	5028.311091	4522.772499	2751.622052	4577.517939	2924.942607	2855.644617	4529.769675	6420.321238	4579.641384	4992.345713	5197.802134	4359.188106	5193.627579	5397.684837	4063.685117	5144.917289	4598.214645	4672.420269	4726.303655	4876.151627	5071.720314	4984.396506	4896.136906	4971.264729	6353.885559	4254.434762	5861.925738	4990.732115	4048.007716	4510.128885	3917.296657	4294.485746	4144.838261	4497.166491	4659.443535	4455.812585	6932.322893	3238.718004	4901.505945	5296.603672	5947.806628	4596.791796	2439.928933	4066.475199	5173.584777	4259.861937	4739.200877	4024.066467	4338.28869	3736.650219	4606.848681	5078.263673	4618.245516	4634.148872	5483.866364	4597.778249	5653.233267	5167.63314	3487.855218	1606.462679	5484.010338	5176.804834	6131.549357	3842.980999	5987.504937	5162.816931	5895.392086	6067.591485	3892.84211	1844.49925	1761.818314	4911.852649	4252.910751
439.1265_21.5	3609.268414	3976.217303	4450.850581	3631.573164	3231.547938	4121.289484	3854.400632	5855.699417	4437.208594	4887.298981	3798.050119	3584.097122	4754.822893	5641.476119	2997.738011	4003.544878	5007.833331	3454.034539	4381.895171	3257.883334	4464.038955	4290.912663	3343.950489	4498.869872	3124.649161	3687.14745	4127.930003	3276.56648	4767.936706	4308.011086	4438.158768	4821.353742	4256.264867	3560.32839	4948.082278	4439.721108	2842.023938	5983.129903	4581.407386	3835.701506	4317.441157	3590.692642	5781.120228	4782.657592	4258.492647	3936.166345	4454.487239	3327.443501	2789.718153	4174.157869	3582.207892	3637.788527	5399.073436	3119.408179	3377.670366	3756.481954	3619.824674	3547.931809	5825.830176	4937.073522	3580.512292	4836.347381	5642.517869	4203.325192	4975.704447	5344.809383	3998.087269	2703.240839	3553.45676	4826.003483	5238.306528	4985.173428	5118.762599	4386.043809	3388.491652	3916.602067	4041.139708	2630.068089	6701.349881	4257.655239	2460.114294	4793.609238	4561.960422	4530.204542	3885.512667	3386.357616	3137.609378	3686.663856	4017.227934	4424.187207	4375.143309	4129.583953	4489.221993	4192.486247	4066.480474	3241.025913	3358.380476	4732.706611	3802.645692	3611.676304	4097.88045	5416.080963	4940.840489	5083.627415	5354.216597	4711.633274	87923.89434	4266.735407	3885.03353	3527.848036
104.0473_21.4	72932.63874	59245.93932	23725.79238	38630.82428	30171.51332	51580.26831	45876.80751	25195.25858	29350.47519	36441.13195	69283.70716	25172.48279	41369.18997	33927.40839	106388.6318	38560.64617	53718.29207	516817.5527	52765.8277	52542.35547	37283.53621	96588.59157	131060.8527	207894.2568	33355.08993	44807.39848	31031.05745	177046.1483	61667.26497	39103.49326	34411.34144	46057.95791	42642.97076	90556.64056	302067.6658	63367.71078	132156.8431	47493.13081	25956.38881	236486.126	100915.1758	27677.36267	47025.96088	33283.34371	80638.0793	48730.13762	105980.2459	34009.93787	28207.35864	89343.7824	53502.80263	59401.08635	136963.7617	38467.88476	24589.11138	28236.39367	30436.38319	37739.90147	38290.49183	95664.61767	80980.63838	42687.26145	133233.2813	42704.71079	23561.38165	49223.37024	105616.4596	54798.08922	23075.46904	29223.83023	39068.2987	63746.40593	67687.41959	76006.63509	53849.97768	35603.81033	37395.86449	306092.9102	42760.40192	78293.85597	33922.32369	78229.38159	101519.3501	108767.832	77840.72794	31833.27028	55880.84533	65329.95508	35962.89289	64569.42816	90352.41172	43164.8495	210809.9714	310607.6358	41401.97429	21806.44198	333096.3034	35569.99963	53939.16848	56721.18162	42555.71268	33776.57535	40971.12091	116583.1959	129816.0102	30080.43289	82079.83073	30876.17473	60303.80104	68970.81512
372.1454_21.77	777.3791126	652.0076538	847.532437	776.0157015	694.6492371	871.5195823	896.5697491	894.2779777	846.3276851	724.5212035	844.9027884	731.4872498	755.9113398	671.2923591	741.1200056	867.0867193	655.2960258	987.1723115	739.2215599	783.6519933	716.3377157	744.8422037	704.0734071	905.9449645	916.6780788	779.4361175	768.3685741	894.1486337	740.4187866	705.6418786	820.385457	729.5764774	778.8117337	820.547147	737.8904679	643.5683524	856.8300654	715.1895981	923.6914333	761.0481399	754.330973	865.4467696	808.9143683	794.6792136	826.53493	785.7925592	822.9557229	793.6628516	728.1778342	805.6611473	717.7238366	845.7326044	876.6618357	730.8050538	816.1911191	778.1499593	724.2714618	694.9734872	908.7342594	714.2349032	833.9375067	742.1484989	684.2223204	861.6778271	719.4341163	695.9568106	876.8201097	714.3427559	714.8211781	849.9524513	896.3991327	766.3044348	803.7272827	831.5256251	751.1019752	697.109827	881.4351765	1260.518245	799.2428496	805.3888269	801.4925058	655.0040111	818.3094026	953.0242931	734.9498196	720.0352354	721.5632111	682.4195212	722.6955338	887.9932032	720.3665532	649.7789064	708.6457916	638.7236272	811.5113716	807.8183728	686.91882	915.39071	651.3354319	778.1462933	792.2271329	726.7429298	906.0962275	739.7305526	807.2619172	713.0901631	15750.03021	858.9586026	856.1125007	650.0500254
305.0786_21.52	22403.16032	27638.6227	30471.37868	32687.30678	37859.04713	37007.99047	24738.90298	29645.97231	34760.84833	28796.02637	39270.40819	33488.93016	37576.99575	43239.62154	32668.22487	30269.27705	28723.45235	31600.45624	42813.76375	35306.35294	35901.01801	48491.56241	28217.79577	30952.94078	40090.80935	35826.75223	33063.2037	32581.08964	35612.81078	30468.1101	34102.04861	32126.01659	34190.80689	42566.38117	44242.25801	23218.37657	31358.44005	26745.86038	31312.23957	19286.0033	31395.15972	24869.95404	18780.13748	31492.39674	55335.34784	26721.71006	32197.57126	42322.43692	32402.46311	33232.49382	36370.68966	33338.24382	32196.60235	38044.38276	31846.15006	34350.73696	31481.96188	37073.88815	34822.41855	31197.05457	36384.50684	42647.16234	28407.27376	51252.64634	30945.21003	26486.14529	35734.42169	30874.11727	30421.97694	20878.06264	34362.94941	27757.49728	33565.68035	52589.72196	20122.72339	39028.09817	44566.3464	27943.75701	35613.72037	14432.50322	30339.26596	37263.67385	30972.10491	33742.16018	29846.08614	29411.45484	32038.8924	33920.06936	34996.74715	30327.83898	31383.92717	40603.30612	34015.65192	41082.18606	37054.86719	24586.34297	11787.67114	31639.9541	35606.46817	37004.92479	25220.00892	37307.45573	33542.90099	35330.60865	34612.17836	24139.20488	23851.26563	12652.85826	32170.64454	31380.7829
125.0152_21.53	44984.99034	58150.73831	55749.85467	65891.55048	78590.53609	73788.35772	53079.22653	61109.79387	72492.33876	57971.38278	73415.51975	67808.17411	73345.54462	95241.50331	66386.96202	61846.08903	60151.31089	50246.21373	82490.56882	64071.30017	82499.03598	102642.5254	59386.47012	61527.78624	69407.41744	73855.74916	66785.58238	68316.46196	68280.17555	62541.80066	70083.83403	63726.60238	69495.12877	90881.92272	89584.9936	52029.78182	69153.53441	53964.27548	55987.81161	36525.4871	65817.38683	40482.59807	33586.94856	63714.82368	106656.5602	50485.52765	61483.07416	81469.79669	66473.37043	66402.07966	69843.11417	63348.59099	72866.64715	78022.51835	66765.08673	65642.93827	66383.05524	77888.48929	69849.97177	61220.64505	67050.61909	90529.35867	54199.30699	107055.0492	59007.95635	53897.44744	69571.81995	66796.729	62675.92417	38164.61983	59246.91077	51218.85501	64731.29892	99791.65822	36147.1872	84787.88409	81894.40944	62455.46789	66119.9534	27795.37848	65534.72165	74867.12326	60553.60174	61442.44246	57837.79142	56236.24334	63933.55605	69329.86871	76103.15912	55479.45065	65628.57311	88924.76419	71348.81023	81531.35577	67678.03258	48538.90028	22930.60195	61899.03427	74764.28693	76256.81658	53482.28876	66599.31875	62962.68862	68608.05468	69766.80019	49314.36235	105354.3958	19898.52487	63709.36987	71503.81906
367.1848_21.52	1127.615552	1225.693837	1419.176835	1553.216415	1625.475103	2422.110103	2143.155124	3370.432504	2997.123301	1489.752893	1767.846832	1596.443027	1588.725603	2142.530063	1209.021455	1383.85991	1675.800262	1260.466753	1943.070503	1080.566401	3308.686931	1931.865965	1350.380819	2093.901732	1201.196666	1445.701891	1601.815783	2369.59442	1656.147005	1655.822799	1551.149415	1744.630957	1577.30861	1443.991737	2104.850482	1254.431387	1222.294083	1404.536249	3766.111474	1061.528432	1432.529378	1109.284322	1194.777997	1432.929464	2095.963161	1208.473243	1455.072173	1450.09773	1371.885802	1798.69394	1298.234101	1682.629713	1756.596425	1519.301539	2079.806768	1410.215203	1605.417199	1735.8295	1733.446059	1460.67224	1521.189248	1887.532416	1531.580487	2060.677856	1247.603983	1494.462805	1521.687711	2180.97186	1265.37622	1337.478372	1628.347648	1295.515443	1656.70415	1843.637901	1902.206589	2630.780885	1776.839388	2359.948776	1873.377515	4101.587903	1030.827164	1625.223948	1656.503693	2448.091658	1451.550829	1049.779427	1137.960575	1272.362406	1563.037221	1352.918377	1299.414963	1648.600567	1723.374264	1538.453492	1320.509867	2326.20696	802.4462885	2115.550591	1413.126416	1656.348107	1260.727855	1923.45886	3429.152038	1450.509095	1602.050671	1763.661042	1463.591067	1070.239914	1290.911872	1340.436852
